PROGRAMA: char_sort
 salida de comprobacion de la instruccion que hay en un ciclo en cada etapa
ciclo  CP, dir  BUS, I. hex   DL, I. ascii
                                                   ETAPAS: DL, ALU, M, FMTL, ES         RIESGOS
                                                   DL    ALU   M     FMTL  ES       R.DATOS R.SECUENCIAMIENTO
 2181  00000134  00E6F863     lbu x13, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2182  00000138  00D78023    bgeu x13, x14, x008 | DLB | A   | M   | RN  | EN       RD:  1  RS:  1
 2183  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | M   | F   | EN       RD:  1  RS:  1
 2184  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | F   | E        RD:  1  RS:  1
 2185  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2186  00000138  00000013    bgeu x13, x14, x008 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2187  00000134  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2188  00000138  00D78023    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2189  0000013C  00E780A3      sb x13, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2190  00000140  00150513      sb x14, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2191  00000144  00178793    addi x10, x10, x001 | DL  | A   | M   | RN  | EN       RD:  0  RS:  0
 2192  00000148  40B78733    addi x15, x15, x001 | DL  | A   | M   | -   | EN       RD:  0  RS:  0
 2193  0000014C  FEC740E3     sub x14, x15, x11  | DLB | A   | R   | -   | -        RD:  1  RS:  0
 2194  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | R   | R   | -        RD:  1  RS:  0
 2195  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | R   | E        RD:  1  RS:  0
 2196  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | nop | E        RD:  1  RS:  0
 2197  0000014C  FEC740E3     sub x14, x15, x11  | DL  | nop | nop | nop | nop      RD:  0  RS:  0
 2198  00000150  FFF60613     blt x14, x12, xFF0 | DLB | A   | nop | nop | nop      RD:  1  RS:  1
 2199  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | R   | nop | nop      RD:  1  RS:  1
 2200  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | R   | nop      RD:  1  RS:  1
 2201  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2202  00000150  00000013     blt x14, x12, xFF0 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2203  0000014C  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2204  00000150  FFF60613    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2205  00000154  FC0514E3    addi x12, x12, xFFF | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2206  00000158  00000013     bne x10, x0 , xFE4 | DL  | A   | RN  | RN  | -        RD:  0  RS:  1
 2207  00000118  00000013    addi x0 , x0 , x000 | DLN | A   | R   | RN  | EN       RD:  0  RS:  1
 2208  0000011C  00058793    addi x0 , x0 , x000 | DLN | AN  | -   | R   | EN       RD:  0  RS:  0
 2209  00000120  40B78733    addi x15, x11, x000 | DL  | AN  | RN  | -   | E        RD:  0  RS:  0
 2210  00000124  00000513     sub x14, x15, x11  | DLB | A   | RN  | RN  | -        RD:  1  RS:  0
 2211  00000124  00000513     sub x14, x15, x11  | DLB | nop | R   | RN  | EN       RD:  1  RS:  0
 2212  00000124  00000513     sub x14, x15, x11  | DLB | nop | nop | R   | EN       RD:  1  RS:  0
 2213  00000124  00000513     sub x14, x15, x11  | DLB | nop | nop | nop | E        RD:  1  RS:  0
 2214  00000124  00000513     sub x14, x15, x11  | DL  | nop | nop | nop | nop      RD:  0  RS:  0
 2215  00000128  02C75463    addi x10, x0 , x000 | DL  | A   | nop | nop | nop      RD:  0  RS:  0
 2216  0000012C  0007C703     bge x14, x12, x014 | DLB | A   | R   | nop | nop      RD:  1  RS:  1
 2217  0000012C  0007C703     bge x14, x12, x014 | DLB | nop | R   | R   | nop      RD:  1  RS:  1
 2218  0000012C  0007C703     bge x14, x12, x014 | DLB | nop | nop | R   | E        RD:  1  RS:  1
 2219  0000012C  00000013     bge x14, x12, x014 | DL  | nop | nop | nop | E        RD:  0  RS:  1
 2220  00000128  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2221  0000012C  0007C703    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2222  00000130  0017C683     lbu x14, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2223  00000134  00E6F863     lbu x13, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2224  00000138  00D78023    bgeu x13, x14, x008 | DLB | A   | M   | RN  | EN       RD:  1  RS:  1
 2225  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | M   | F   | EN       RD:  1  RS:  1
 2226  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | F   | E        RD:  1  RS:  1
 2227  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2228  00000138  00000013    bgeu x13, x14, x008 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2229  00000134  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2230  00000138  00D78023    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2231  0000013C  00E780A3      sb x13, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2232  00000140  00150513      sb x14, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2233  00000144  00178793    addi x10, x10, x001 | DL  | A   | M   | RN  | EN       RD:  0  RS:  0
 2234  00000148  40B78733    addi x15, x15, x001 | DL  | A   | M   | -   | EN       RD:  0  RS:  0
 2235  0000014C  FEC740E3     sub x14, x15, x11  | DLB | A   | R   | -   | -        RD:  1  RS:  0
 2236  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | R   | R   | -        RD:  1  RS:  0
 2237  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | R   | E        RD:  1  RS:  0
 2238  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | nop | E        RD:  1  RS:  0
 2239  0000014C  FEC740E3     sub x14, x15, x11  | DL  | nop | nop | nop | nop      RD:  0  RS:  0
 2240  00000150  FFF60613     blt x14, x12, xFF0 | DLB | A   | nop | nop | nop      RD:  1  RS:  1
 2241  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | R   | nop | nop      RD:  1  RS:  1
 2242  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | R   | nop      RD:  1  RS:  1
 2243  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2244  00000150  00000013     blt x14, x12, xFF0 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2245  00000128  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2246  0000012C  0007C703    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2247  00000130  0017C683     lbu x14, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2248  00000134  00E6F863     lbu x13, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2249  00000138  00D78023    bgeu x13, x14, x008 | DLB | A   | M   | RN  | EN       RD:  1  RS:  1
 2250  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | M   | F   | EN       RD:  1  RS:  1
 2251  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | F   | E        RD:  1  RS:  1
 2252  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2253  00000138  00000013    bgeu x13, x14, x008 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2254  00000140  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2255  00000144  00178793    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2256  00000148  40B78733    addi x15, x15, x001 | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2257  0000014C  FEC740E3     sub x14, x15, x11  | DLB | A   | RN  | RN  | -        RD:  1  RS:  0
 2258  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | R   | RN  | EN       RD:  1  RS:  0
 2259  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | R   | EN       RD:  1  RS:  0
 2260  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | nop | E        RD:  1  RS:  0
 2261  0000014C  FEC740E3     sub x14, x15, x11  | DL  | nop | nop | nop | nop      RD:  0  RS:  0
 2262  00000150  FFF60613     blt x14, x12, xFF0 | DLB | A   | nop | nop | nop      RD:  1  RS:  1
 2263  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | R   | nop | nop      RD:  1  RS:  1
 2264  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | R   | nop      RD:  1  RS:  1
 2265  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2266  00000150  00000013     blt x14, x12, xFF0 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2267  00000128  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2268  0000012C  0007C703    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2269  00000130  0017C683     lbu x14, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2270  00000134  00E6F863     lbu x13, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2271  00000138  00D78023    bgeu x13, x14, x008 | DLB | A   | M   | RN  | EN       RD:  1  RS:  1
 2272  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | M   | F   | EN       RD:  1  RS:  1
 2273  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | F   | E        RD:  1  RS:  1
 2274  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2275  00000138  00000013    bgeu x13, x14, x008 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2276  00000134  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2277  00000138  00D78023    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2278  0000013C  00E780A3      sb x13, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2279  00000140  00150513      sb x14, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2280  00000144  00178793    addi x10, x10, x001 | DL  | A   | M   | RN  | EN       RD:  0  RS:  0
 2281  00000148  40B78733    addi x15, x15, x001 | DL  | A   | M   | -   | EN       RD:  0  RS:  0
 2282  0000014C  FEC740E3     sub x14, x15, x11  | DLB | A   | R   | -   | -        RD:  1  RS:  0
 2283  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | R   | R   | -        RD:  1  RS:  0
 2284  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | R   | E        RD:  1  RS:  0
 2285  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | nop | E        RD:  1  RS:  0
 2286  0000014C  FEC740E3     sub x14, x15, x11  | DL  | nop | nop | nop | nop      RD:  0  RS:  0
 2287  00000150  FFF60613     blt x14, x12, xFF0 | DLB | A   | nop | nop | nop      RD:  1  RS:  1
 2288  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | R   | nop | nop      RD:  1  RS:  1
 2289  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | R   | nop      RD:  1  RS:  1
 2290  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2291  00000150  00000013     blt x14, x12, xFF0 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2292  00000128  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2293  0000012C  0007C703    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2294  00000130  0017C683     lbu x14, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2295  00000134  00E6F863     lbu x13, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2296  00000138  00D78023    bgeu x13, x14, x008 | DLB | A   | M   | RN  | EN       RD:  1  RS:  1
 2297  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | M   | F   | EN       RD:  1  RS:  1
 2298  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | F   | E        RD:  1  RS:  1
 2299  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2300  00000138  00000013    bgeu x13, x14, x008 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2301  00000134  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2302  00000138  00D78023    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2303  0000013C  00E780A3      sb x13, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2304  00000140  00150513      sb x14, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2305  00000144  00178793    addi x10, x10, x001 | DL  | A   | M   | RN  | EN       RD:  0  RS:  0
 2306  00000148  40B78733    addi x15, x15, x001 | DL  | A   | M   | -   | EN       RD:  0  RS:  0
 2307  0000014C  FEC740E3     sub x14, x15, x11  | DLB | A   | R   | -   | -        RD:  1  RS:  0
 2308  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | R   | R   | -        RD:  1  RS:  0
 2309  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | R   | E        RD:  1  RS:  0
 2310  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | nop | E        RD:  1  RS:  0
 2311  0000014C  FEC740E3     sub x14, x15, x11  | DL  | nop | nop | nop | nop      RD:  0  RS:  0
 2312  00000150  FFF60613     blt x14, x12, xFF0 | DLB | A   | nop | nop | nop      RD:  1  RS:  1
 2313  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | R   | nop | nop      RD:  1  RS:  1
 2314  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | R   | nop      RD:  1  RS:  1
 2315  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2316  00000150  00000013     blt x14, x12, xFF0 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2317  00000128  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2318  0000012C  0007C703    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2319  00000130  0017C683     lbu x14, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2320  00000134  00E6F863     lbu x13, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2321  00000138  00D78023    bgeu x13, x14, x008 | DLB | A   | M   | RN  | EN       RD:  1  RS:  1
 2322  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | M   | F   | EN       RD:  1  RS:  1
 2323  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | F   | E        RD:  1  RS:  1
 2324  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2325  00000138  00000013    bgeu x13, x14, x008 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2326  00000134  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2327  00000138  00D78023    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2328  0000013C  00E780A3      sb x13, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2329  00000140  00150513      sb x14, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2330  00000144  00178793    addi x10, x10, x001 | DL  | A   | M   | RN  | EN       RD:  0  RS:  0
 2331  00000148  40B78733    addi x15, x15, x001 | DL  | A   | M   | -   | EN       RD:  0  RS:  0
 2332  0000014C  FEC740E3     sub x14, x15, x11  | DLB | A   | R   | -   | -        RD:  1  RS:  0
 2333  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | R   | R   | -        RD:  1  RS:  0
 2334  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | R   | E        RD:  1  RS:  0
 2335  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | nop | E        RD:  1  RS:  0
 2336  0000014C  FEC740E3     sub x14, x15, x11  | DL  | nop | nop | nop | nop      RD:  0  RS:  0
 2337  00000150  FFF60613     blt x14, x12, xFF0 | DLB | A   | nop | nop | nop      RD:  1  RS:  1
 2338  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | R   | nop | nop      RD:  1  RS:  1
 2339  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | R   | nop      RD:  1  RS:  1
 2340  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2341  00000150  00000013     blt x14, x12, xFF0 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2342  00000128  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2343  0000012C  0007C703    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2344  00000130  0017C683     lbu x14, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2345  00000134  00E6F863     lbu x13, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2346  00000138  00D78023    bgeu x13, x14, x008 | DLB | A   | M   | RN  | EN       RD:  1  RS:  1
 2347  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | M   | F   | EN       RD:  1  RS:  1
 2348  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | F   | E        RD:  1  RS:  1
 2349  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2350  00000138  00000013    bgeu x13, x14, x008 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2351  00000134  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2352  00000138  00D78023    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2353  0000013C  00E780A3      sb x13, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2354  00000140  00150513      sb x14, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2355  00000144  00178793    addi x10, x10, x001 | DL  | A   | M   | RN  | EN       RD:  0  RS:  0
 2356  00000148  40B78733    addi x15, x15, x001 | DL  | A   | M   | -   | EN       RD:  0  RS:  0
 2357  0000014C  FEC740E3     sub x14, x15, x11  | DLB | A   | R   | -   | -        RD:  1  RS:  0
 2358  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | R   | R   | -        RD:  1  RS:  0
 2359  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | R   | E        RD:  1  RS:  0
 2360  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | nop | E        RD:  1  RS:  0
 2361  0000014C  FEC740E3     sub x14, x15, x11  | DL  | nop | nop | nop | nop      RD:  0  RS:  0
 2362  00000150  FFF60613     blt x14, x12, xFF0 | DLB | A   | nop | nop | nop      RD:  1  RS:  1
 2363  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | R   | nop | nop      RD:  1  RS:  1
 2364  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | R   | nop      RD:  1  RS:  1
 2365  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2366  00000150  00000013     blt x14, x12, xFF0 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2367  00000128  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2368  0000012C  0007C703    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2369  00000130  0017C683     lbu x14, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2370  00000134  00E6F863     lbu x13, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2371  00000138  00D78023    bgeu x13, x14, x008 | DLB | A   | M   | RN  | EN       RD:  1  RS:  1
 2372  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | M   | F   | EN       RD:  1  RS:  1
 2373  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | F   | E        RD:  1  RS:  1
 2374  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2375  00000138  00000013    bgeu x13, x14, x008 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2376  00000134  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2377  00000138  00D78023    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2378  0000013C  00E780A3      sb x13, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2379  00000140  00150513      sb x14, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2380  00000144  00178793    addi x10, x10, x001 | DL  | A   | M   | RN  | EN       RD:  0  RS:  0
 2381  00000148  40B78733    addi x15, x15, x001 | DL  | A   | M   | -   | EN       RD:  0  RS:  0
 2382  0000014C  FEC740E3     sub x14, x15, x11  | DLB | A   | R   | -   | -        RD:  1  RS:  0
 2383  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | R   | R   | -        RD:  1  RS:  0
 2384  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | R   | E        RD:  1  RS:  0
 2385  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | nop | E        RD:  1  RS:  0
 2386  0000014C  FEC740E3     sub x14, x15, x11  | DL  | nop | nop | nop | nop      RD:  0  RS:  0
 2387  00000150  FFF60613     blt x14, x12, xFF0 | DLB | A   | nop | nop | nop      RD:  1  RS:  1
 2388  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | R   | nop | nop      RD:  1  RS:  1
 2389  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | R   | nop      RD:  1  RS:  1
 2390  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2391  00000150  00000013     blt x14, x12, xFF0 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2392  00000128  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2393  0000012C  0007C703    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2394  00000130  0017C683     lbu x14, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2395  00000134  00E6F863     lbu x13, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2396  00000138  00D78023    bgeu x13, x14, x008 | DLB | A   | M   | RN  | EN       RD:  1  RS:  1
 2397  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | M   | F   | EN       RD:  1  RS:  1
 2398  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | F   | E        RD:  1  RS:  1
 2399  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2400  00000138  00000013    bgeu x13, x14, x008 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2401  00000134  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2402  00000138  00D78023    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2403  0000013C  00E780A3      sb x13, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2404  00000140  00150513      sb x14, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2405  00000144  00178793    addi x10, x10, x001 | DL  | A   | M   | RN  | EN       RD:  0  RS:  0
 2406  00000148  40B78733    addi x15, x15, x001 | DL  | A   | M   | -   | EN       RD:  0  RS:  0
 2407  0000014C  FEC740E3     sub x14, x15, x11  | DLB | A   | R   | -   | -        RD:  1  RS:  0
 2408  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | R   | R   | -        RD:  1  RS:  0
 2409  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | R   | E        RD:  1  RS:  0
 2410  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | nop | E        RD:  1  RS:  0
 2411  0000014C  FEC740E3     sub x14, x15, x11  | DL  | nop | nop | nop | nop      RD:  0  RS:  0
 2412  00000150  FFF60613     blt x14, x12, xFF0 | DLB | A   | nop | nop | nop      RD:  1  RS:  1
 2413  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | R   | nop | nop      RD:  1  RS:  1
 2414  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | R   | nop      RD:  1  RS:  1
 2415  00000150  FFF60613     blt x14, x12, xFF0 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2416  00000150  00000013     blt x14, x12, xFF0 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2417  00000128  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2418  0000012C  0007C703    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2419  00000130  0017C683     lbu x14, x000(x15) | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2420  00000134  00E6F863     lbu x13, x001(x15) | DL  | A   | RN  | RN  | -        RD:  0  RS:  0
 2421  00000138  00D78023    bgeu x13, x14, x008 | DLB | A   | M   | RN  | EN       RD:  1  RS:  1
 2422  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | M   | F   | EN       RD:  1  RS:  1
 2423  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | F   | E        RD:  1  RS:  1
 2424  00000138  00D78023    bgeu x13, x14, x008 | DLB | nop | nop | nop | E        RD:  1  RS:  1
 2425  00000138  00000013    bgeu x13, x14, x008 | DL  | nop | nop | nop | nop      RD:  0  RS:  1
 2426  00000140  00000013    addi x0 , x0 , x000 | DLN | A   | nop | nop | nop      RD:  0  RS:  1
 2427  00000144  00178793    addi x0 , x0 , x000 | DLN | AN  | -   | nop | nop      RD:  0  RS:  0
 2428  00000148  40B78733    addi x15, x15, x001 | DL  | AN  | RN  | -   | nop      RD:  0  RS:  0
 2429  0000014C  FEC740E3     sub x14, x15, x11  | DLB | A   | RN  | RN  | -        RD:  1  RS:  0
 2430  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | R   | RN  | EN       RD:  1  RS:  0
 2431  0000014C  FEC740E3     sub x14, x15, x11  | DLB | nop | nop | R   | EN       RD:  1  RS:  0
